ChapterID,VerseID,Source,Target
NUM.6,1,1Njesigənea̰ ula Moyis pana:,"1TheLordsaid to Moses,"
NUM.31,1,1Njesigənea̰ ula Moyis pana:,"1TheLordsaid to Moses,"
REV.4,1,1Tɔɓəi m’aa loo gə́ tar gərərə ndá m’oo rəw-kəi gə́ dara teḛ. Ndu dəw gə́ m’oo kédé lé ndia gə́ ɓar asəna gə to̰to̰ bèe lé to̰ ne səm tam pana: Al gə́ tar nee m’a kari oo né gə́ a teḛ ndɔ gə́ a ree lé.,"1After this I looked, and there before me was a door standing open in heaven. And the voice I had first heard speaking to me like a trumpet said,“Come up here, and I will show you what must take place after this.”"
2KI.3,1,"1Joram, ŋgolə Akab gə́ si Samari lé un kudu ko̰ɓee dɔ Israɛlje’g mee ləb ko̰ɓee’g lə Josapat, mbai gə́ Juda gə́ njekɔm’g dɔg-giree-jinaijoo lé ndá yeḛ o̰ ɓee keneŋ ləbee dɔg-giree-joo.","1Joram#3:1HebrewJehoram,a variant ofJoram; also in verse 6son of Ahab became king of Israel in Samaria in the eighteenth year of Jehoshaphat king of Judah, and he reigned twelve years."
2SA.2,1,"1Gée’g gogo, Dabid dəji Njesigənea̰ pana: See m’a kaw mee ɓee gə́ kára mbuna ɓee-booje gə́ Juda wa.","1In the course of time, David inquired of theLord. “Shall I go up to one of the towns of Judah?” he asked."
ACT.17,1,"1Pool gə Silas dəs gə rəw gə́ Ampipolis gə Apoloni d’aw saar teḛ Tesalonik, loo gə́ kəi-kwa-dɔ-na̰ lə Jibje to keneŋ.","1When Paul and his companions had passed through Amphipolis and Apollonia, they came to Thessalonica, where there was a Jewish synagogue."
2CH.30,1,"1Ejekias ula njékaḭkulaje mee ɓee gə́ Israɛl gə Juda lai ndá yeḛ ndaŋg maktub ar Eprayimje gə Manasəje to mba kar dee ree mee kəi’g lə Njesigənea̰ gə́ to Jerusalem mba kar dee ra naḭ Pag d’ula ne rɔnduba dɔ Njesigənea̰, Ala’g lé lə Israɛlje tɔ.","1Hezekiah sent word to all Israel and Judah and also wrote letters to Ephraim and Manasseh, inviting them to come to the temple of theLordin Jerusalem and celebrate the Passover to theLord, the God of Israel."
1KI.2,1,1L oo gə́ ndɔ kwəi lə Dabid nai dəb ndá yeḛ un ndukunje ar ŋgonee Salomo̰ pana:,"1When the time drew near for David to die, he gave a charge to Solomon his son."
PSA.147,1,"1Pidi Ala lə sí lé to né gə́ kəm ra ləm,",1Praise theLord.#147:1HebrewHallelu Yah; also in verse 20
1SA.28,1,1Mee ndəa’g neelé Pilistije mbo̰ kudu-njérɔje lə dee dɔ na̰’d mba kar dee to njérɔje gə́ gel kára ɓa mba kaw rɔ ne gə Israɛlje. Yen ŋga Akis ula Dabid pana: Maji kari gər to gə́ i seḭ gə njérɔje ləi a gə kawje səm na̰’d loo-rɔ’g ya.,"1In those days the Philistines gathered their forces to fight against Israel. Achish said to David, “You must understand that you and your men will accompany me in the army.”"
MAT.18,1,1Mee kàree’g neelé njékwakila Jejuje rəm wɔr gə́ rəa’g dəjee pana: See na̰ ɓa a to njekur dɔ maree’g mee ɓeeko̰ gə́ dara wa#Lug 22.24.,"1At that time the disciples came to Jesus and asked, “Who, then, is the greatest in the kingdom of heaven?”"
JER.51,1,1Njesigənea̰ pa togə́bè pana:,1This is what theLordsays:
JOB.9,1,1Jɔb un ta pa pana:,1Then Job replied:
REV.2,1,1Maji kam m’ndaŋg maktub nee m’ar kura lə Ala gə́ wɔji dɔ Eglisə gə́ to Epesə pana:,"1“To the angel#2:1Ormessenger; also in verses 8, 12 and 18of the church in Ephesus write:"
1CO.11,1,"1Ndajije kəm to gə́ ma kara ma m’ndaji ne kəm Kristi bèe tɔ#1Kɔr 4.16, Plb 3.17.","1Follow my example, as I follow the example of Christ."
JER.41,1,"1Mee naḭ gə́ njekɔm’g siri lé Ismael, ŋgolə Netania gə́ to ŋgolə Elisama, gə́ ginkojee to gə́ mbai lé ree gə dəwje lə mbai gə́ boo-boo ləm, gə dəwje dɔg ləm tɔ rɔ Gedalia’g, ŋgolə Ahikam mee ɓee gə́ Mispa. Lée neelé d’usɔ né keneŋ na̰’d mee ɓee gə́ Mispa#2Mb 25.25.","1In the seventh month Ishmael son of Nethaniah, the son of Elishama, who was of royal blood and had been one of the king’s officers, came with ten men to Gedaliah son of Ahikam at Mizpah. While they were eating together there,"
ROM.9,1,1Ma gə́ m’to ka̰ Kristi lé kankəmta ɓa m’ula sí ɓó gə́ taŋgɔm ɓa m’ula sí el. Ndilmeenda ɓa oso gelm’g am m’oo ne tapam gə́ ta gə́ tɔgərɔ ya.,"1I speak the truth in Christ—I am not lying, my conscience confirms it through the Holy Spirit—"
JOB.8,1,"1Bildad, dəw gə́ Sua un ta pa pana:",1Then Bildad the Shuhite replied:
ZEC.13,1,"1Mee ndəa’g neelé kəm-rəw-mán a to tag mba togo ne kaiya gə né gə́ mina̰ lə gel-bɔje lə Dabid ləm, gə ka̰ njé gə́ Jerusalem ləm tɔ.","1“On that day a fountain will be opened to the house of David and the inhabitants of Jerusalem, to cleanse them from sin and impurity."
GAL.5,1,1Kristi ɔr sí dan ɓər’g mba kar sí j’isi gə́ ŋgankojije ya. Bèe ndá sije keneŋ njaŋg ɓó ar deeje tel d’ila sí pəgərə gin ɓər’g lé el ŋga.,"1It is for freedom that Christ has set us free. Stand firm, then, and do not let yourselves be burdened again by a yoke of slavery."
ACT.16,1,"1Gée gə́ gogo yeḛ teḛ Derbə gə Listrə. Aa ooje, njekwakila kára si keneŋ gən ria lə Timote. Yeḛ to ŋgon lə Jib gə́ un mée nɛ bɔbeeje to Grek.","1Paul came to Derbe and then to Lystra, where a disciple named Timothy lived, whose mother was Jewish and a believer but whose father was a Greek."
GEN.44,1,1Jisəb un ndia ar njekaa dɔ kəi ləa pana: Ɔm nésɔje mee ɓɔlje’g lə dee aree as dɔ dee dɔ dee loo kɔdee’g ndá a tel gə lar lə nana kara kula ta ɓɔl’g ləa-ləa.,"1Now Joseph gave these instructions to the steward of his house: “Fill the men’s sacks with as much food as they can carry, and put each man’s silver in the mouth of his sack."
GEN.9,1,"1Ala tɔr ndia dɔ Noe’g gə dɔ ŋganeeje’g ula dee ne pana: Ojije na̰, ɔsje ne goo na̰ gə́ kédé-kédé, rusuje ne naŋg nee tub-tub#Gn 1.28.","1Then God blessed Noah and his sons, saying to them, “Be fruitful and increase in number and fill the earth."
AMO.8,1,"1Mbaidɔmbaije gə́ Njesigənea̰ tɔjim némḭdi gə́ nee am m’oo ya tɔɓəi. Aa oo, karè gə́ kandə kagje gə́ ərə to keneŋ.",1This is what the SovereignLordshowed me: a basket of ripe fruit.
JOB.4,1,"1Elipaj, dəw gə́ Teman un ta ula Jɔb pana:",1Then Eliphaz the Temanite replied:
EZK.1,1,"1Mee ləb gə́ njekɔm’g rɔ-munda lé gə ndɔ mi lə naḭ gə́ njekɔm’g sɔ lé ndá, loo gə́ m’isi mbuna ɓərje’g mbɔr baa’d gə́ ria lə Kebar lé ndá, kəm dara teḛ am m’oo némḭdije gə́ d’ḭ rɔ Ala’g lé#LkJ 19.11.","1In my thirtieth year, in the fourth month on the fifth day, while I was among the exiles by the Kebar River, the heavens were opened and I saw visions of God."
2SA.17,1,1Ahitopel ula Absalɔm pana: Maji kari ya̰’m am mbər dəwje tɔl-dɔg loo dɔg giree-joo (12.000). Ndá m’a kḭ loondul’g nee ya kaw tuba Dabid.,"1Ahithophel said to Absalom, “I would#17:1OrLet mechoose twelve thousand men and set out tonight in pursuit of David."
REV.10,1,"1Ma m’oo kura gə́ dara gə́ njesiŋgamoŋ ḭ dara uru naŋg, nɛ ndi il dəb dəa’g rigim, ŋgaoburandi ila gugu dəa ləm, kəmee to asəna gə kàr ləma, gɔlee to asəna gə ndo̰ pər ləm tɔ.","1Then I saw another mighty angel coming down from heaven. He was robed in a cloud, with a rainbow above his head; his face was like the sun, and his legs were like fiery pillars."
LEV.2,1,"1Loo gə́ dəw a gə kun nékar gə́ to nduji mba kar Njesigənea̰ ndá yeḛ a kun nduji gə́ ndá léréré, yeḛ a kɔm ubu dɔ’g ləm, yeḛ a kɔm né gə́ ə̰də sululu dɔ’g ləm tɔ.","1“ ‘When anyone brings a grain offering to theLord, their offering is to be of the finest flour. They are to pour olive oil on it, put incense on it"
HOS.4,1,1Seḭ Israɛlje lé maji kar sí ooje ta lə Njesigənea̰!,"1Hear the word of theLord, you Israelites,"
HAB.1,1,"1Ndərta gə́ Njesigənea̰ riba dəa ar Habakuk, njetegginta oo lé.",1The prophecy that Habakkuk the prophet received.
AMO.3,1,1Seḭ Israɛlje gə́ m’ar sí undaje loo teḛje mee ɓee gə́ Ejiptə lé maji kar sí ooje ta nee gə́ Njesigənea̰ pa sə sí lé!,"1Hear this word, people of Israel, the word theLordhas spoken against you—against the whole family I brought up out of Egypt:"
EZK.45,1,"1Loo gə́ seḭ a raje tḛ́ kaije ne na̰ ɓee karee to gə́ né ka̰ sí ka̰ sí lé ndá seḭ a kaije dəb ɓee karje ŋgalee as kag-kwɔji-né tɔl-dɔg-loo rɔ joo giree-mi (25.000) ləm, tadee as kag-kwɔji-né tɔl-dɔg-loo dɔg (10.000) ləm tɔ, kundaje gə́ nékar gə́ to gə kəmee mbata lə Njesigənea̰, loo neelé lai a to loo gə́ to gə kəmee.","1“ ‘When you allot the land as an inheritance, you are to present to theLorda portion of the land as a sacred district, 25,000 cubits#45:1That is, about 8 miles or about 13 kilometers; also in verses 3, 5 and 6long and 20,000#45:1Septuagint (see also verses 3 and 5 and 48:9); Hebrew10,000cubits#45:1That is, about 6 1/2 miles or about 11 kilometerswide; the entire area will be holy."
LAM.4,1,1See ɗi togə́bè wa.,"1How the gold has lost its luster,"
REV.18,1,1Gée gə́ gogo ma m’oo kura gə́ dara gə́ raŋg ḭ dara ree naŋg nee ndá yeḛ to njesiŋgamoŋ gə́ tɔgmbaŋ. Rɔnduba ləa ndogó wər-wər naŋg nee.,"1After this I saw another angel coming down from heaven. He had great authority, and the earth was illuminated by his splendor."
DAN.11,1,"1Mee ləb ko̰ɓee gə́ dɔtar lə Darius gə́ to Medə lé ma ya m’nai rəa’g mba la səa ləm, mba gədee ləm tɔ.","1And in the first year of Darius the Mede, I took my stand to support and protect him.)"
PSA.91,1,1Yeḛ gə́ loo-siée to ndil Njekurdɔloo’g lé,1Whoever dwells in the shelter of the Most High
EZK.40,1,"1Mee ləb gə́ njekɔm’g rɔ-joo-giree-mi goo kwa gə́ d’wa sí d’aw sə sí ɓee-ɓər’g, ndɔ dɔg mee ləb gə́ sigi’g, to ləb dɔg-giree-sɔ gə́ orè goo tuji gə́ Jerusalem tuji lé mee ndəa gən ya Njesigənea̰ ila jia dɔm’g unm ne aw səm mee ɓee gə́ Israɛl.","1In the twenty-fifth year of our exile, at the beginning of the year, on the tenth of the month, in the fourteenth year after the fall of the city—on that very day the hand of theLordwas on me and he took me there."
MIC.7,1,1Meeko̰ oso dɔm’g!,1What misery is mine!
PRO.27,1,1Maji kəsta dɔ ndɔ gə́ bèlè’g el,"1Do not boast about tomorrow,"
COL.2,1,"1Tɔgərɔ ya, ma m’ndigi kar sí gərje gao, ma lé m’təd loo rém-rém mbata lə sí-seḭ ləm, gə deḛ lai gə́ d’isi Laodise ləma, gə deḛ gə́ kəm dee oso dɔm’g el ɓəi kara ləm tɔ","1I want you to know how hard I am contending for you and for those at Laodicea, and for all who have not met me personally."
1SA.6,1,1Sa̰duk-manrɔ lə Njesigənea̰ lé to ɓee lə Pilistije as naḭ siri.,"1When the ark of theLordhad been in Philistine territory seven months,"
JER.37,1,"1Sedesias, ŋgolə Jojias o̰ ɓee tor Jekonia, ŋgolə Jojakim’g. Nebu#2Mb 24.17, 2SgI 36.10kadnesar, mbai gə́ babylɔnə ɓa undá gə́ mbai gə́ Juda lé.","1Zedekiah son of Josiah was made king of Judah by Nebuchadnezzar king of Babylon; he reigned in place of Jehoiachin#37:1HebrewKoniah,a variant ofJehoiachinson of Jehoiakim."
GEN.46,1,1Israɛl uba naŋg ḭ aw gə néje lai gə́ to kea̰. Yeḛ teḛ Beer-Seba ndá yeḛ inja nékinjanéməsje keneŋ ar Ala lə bɔbeeje gə́ Isaak.,"1So Israel set out with all that was his, and when he reached Beersheba, he offered sacrifices to the God of his father Isaac."
ACT.21,1,1Loo gə́ jeḛ j’ya̰ dee mba̰ ndá jeḛ j’uru mee bato’g j’aw sur n’teḛ Kos. Bèlè ndá j’aw Rodə ɓa j’ḭ keneŋ j’aw Patara.,"1After we had torn ourselves away from them, we put out to sea and sailed straight to Kos. The next day we went to Rhodes and from there to Patara."
1KI.4,1,1Mbai Salomo̰ lé o̰ ɓee dɔ Israɛlje’g lai.,1So King Solomon ruled over all Israel.
JER.43,1,"1Loo gə́ Jeremi tɔl ŋgaŋ kula koso-dəwje lai taje lə Njesigənea̰ Ala lə deḛ gə́ ulá mba karee ula dee lé bém, to taje lai nee gə́ Njesigənea̰, Ala lə dee ɔm tea’g lé ya",1When Jeremiah had finished telling the people all the words of theLordtheir God—everything theLordhad sent him to tell them—
HEB.7,1,"1Melkisedek neelé to mbai dɔ Salem ləm, yeḛ to njekinjanéməs lə Ala gə́ Njesisémdara’g ləm tɔ. Loo gə́ Abrakam ḭ loo dum gə́ yeḛ dum ne mbaije’g ndá Melkisedek tila kəmee ləm, yeḛ tɔr ndia dəa’g ləm tɔ#Gn 14.17-20.","1This Melchizedek was king of Salem and priest of God Most High. He met Abraham returning from the defeat of the kings and blessed him,"
ISA.19,1,1Ndərta gə́ pa wɔji dɔ ɓee gə́ Ejiptə.,1A prophecy against Egypt:
JOB.22,1,"1Elipaj, dəw gə́ Teman un ta pa pana:",1Then Eliphaz the Temanite replied:
ZEC.6,1,"1Ma m’un kəm gə́ tar gɔl kára ya tɔɓəi m’aa loo ndá aa oo, pusu-rɔje sɔ teḛ mbuna mbalje gə́ ŋgal léŋgé-léŋgé’g joo, nɛ mbalje neelé to gə́ mbalje gə́ to gə́ larkas.","1I looked up again, and there before me were four chariots coming out from between two mountains—mountains of bronze."
REV.11,1,"1Deḛ d’am ŋgawlal kára asəna gə kag-kwɔji-né bèe pana: Maji kam m’ḭta m’wɔji ne kəi-Ala ləm, m’wɔji loo-nékinjaməs ləma, m’tura deḛ gə́ d’isi keneŋ gə mba kwa Ala meḛ dee’g ləm tɔ#Jkr 2.5-6.","1I was given a reed like a measuring rod and was told, “Go and measure the temple of God and the altar, with its worshipers."
LUK.17,1,"1Yeḛ ula njékwakiláje pana: Lé riri kara némeekɔsgelje lé d’a ree ya ɓó d’a lal ree el, nɛ meekea̰ a ndər di-di dɔ njékṵda gin dee’g lé ya!","1Jesus said to his disciples:“Things that cause people to stumble are bound to come, but woe to anyone through whom they come."
JHN.11,1,"1Dəw kára ria lə Lajarə oso gə rɔko̰ mee ɓee gə́ Betani, to ɓee lə Mari gə ŋgokea̰ Martə lé tɔ#Lug 10.38-39.","1Now a man named Lazarus was sick. He was from Bethany, the village of Mary and her sister Martha."
DAN.3,1,"1Mbai Nebukadnesar lé ar dee léḛ larlɔr gə́ néndaji ar ŋgalee as kəmkil dəw rɔ-misa̰ ləm, tadee kara as kəmkil dəw misa̰ ləm tɔ. Yeḛ uree tar wəl-loo gə́ ria lə Dura, dəb ɓeeko̰ gə́ Babilɔn.","1King Nebuchadnezzar made an image of gold, sixty cubits high and six cubits wide,#3:1That is, about 90 feet high and 9 feet wide or about 27 meters high and 2.7 meters wideand set it up on the plain of Dura in the province of Babylon."
ISA.26,1,1Mee ndəa’g neelé d’a kɔs pa nee mee ɓee gə́ Juda pana:,1In that day this song will be sung in the land of Judah:
EZK.33,1,1Njesigənea̰ ulam ta gə rɔtaje nee pana:,1The word of theLordcame to me:
EXO.16,1,"1Koso-dəwje gə́ Israɛl lai d’ḭ Elim d’aw ndá deḛ teḛ dɔdilaloo gə́ Sin gə́ to mbuna Elim’g gə Sinai’g, ndɔ dɔg-giree-mi gə́ mee naḭ gə́ njekɔm’g joo gə́ orè goo teḛ gə́ deḛ d’unda ne loo mee ɓee gə́ Ejiptə teḛ lé,","1The whole Israelite community set out from Elim and came to the Desert of Sin, which is between Elim and Sinai, on the fifteenth day of the second month after they had come out of Egypt."
EXO.24,1,"1Ala ula Moyis pana: Al ree rɔ Njesigənea̰’g i seḭ gə Aaro̰, gə Nadab, gə Abihu, gə ŋgatɔgje lə Israɛlje rɔ-siri ndá seḭ a kundaje barmba gə kuree ɗegəse.","1Then theLordsaid to Moses, “Come up to theLord, you and Aaron, Nadab and Abihu, and seventy of the elders of Israel. You are to worship at a distance,"
COL.4,1,"1Seḭ ɓé-njékulaje, maji kar sí ugaje dɔ ji njékulaje lə sí gə goo rəbee mbata seḭ gərje gao, ɓée sí-seḭje kara si dara tɔ#Epe 6.9.","1Masters, provide your slaves with what is right and fair, because you know that you also have a Master in heaven."
NUM.35,1,"1Njesigənea̰ ula Moyis ta ndag-loo gə́ Moab, mbɔr baa gə́ Jurdɛ̰ gə́ wɔji dɔ Jeriko njoroŋ lé pana#Juj 21.1-42:","1On the plains of Moab by the Jordan across from Jericho, theLordsaid to Moses,"
PSA.85,1,1Pakɔs lə Koréje gə́ d’ar bao-pa mba karee ɔs sə dee lé.,"1You,Lord, showed favor to your land;"
DEU.14,1,"1Seḭ toje ŋgalə Ala lə sí gə́ Njesigənea̰. Seḭ a tḭjaje rɔ sí pədərə-pədərə əsé a ndisaje dɔ sí ŋgori-ŋgori gə mbata lə kəmndooyoo el#Ləb 19.28, 21.5.","1You are the children of theLordyour God. Do not cut yourselves or shave the front of your heads for the dead,"
JDG.7,1,"1Jerubaal gə́ to Gedeo̰, gə njérɔje lai gə́ d’isi səa na̰’d lé teḛ gə ndɔ rad ndá d’aw d’wa loo-si dee mbɔr kəm-rəw-mán gə́ Arɔd. Loo-si Madianje to kel dɔgel lə Gedeo̰ mbɔr dɔdərloo gə́ Moré gə́ to mee wəl-loo’g.","1Early in the morning, Jerub-Baal (that is, Gideon) and all his men camped at the spring of Harod. The camp of Midian was north of them in the valley near the hill of Moreh."
DAN.12,1,"1Mee ndəa’g neelé Mikaɛl, mbai gə́ boi gə́ to njetaa dɔ dəwje ləi a kḭ tar. A to ndɔ néɓəŋgərəti ya. Un kudee mee ndɔ tum ginkoji dəwje gə raŋg’g saar ndəa’g neelé dəw oo gar néɓəŋgərəti gə́ togə́bè lé el. Mee ndəa’g neelé dəwje ləi gə́ ndaŋg ri dee mee maktub’g ɓa d’a kaji ya#Mat 24.21, Mar 13.19, LkJ 7.14, 12.7.","1“At that time Michael, the great prince who protects your people, will arise. There will be a time of distress such as has not happened from the beginning of nations until then. But at that time your people—everyone whose name is found written in the book—will be delivered."
DAN.8,1,"1Mee ləb ko̰ɓee’g lə mbai Belsasar gə́ njekɔm’g munda lé ma Daniel, né ram gə́ mḭdi orè ne goo némḭdi gə́ m’oo kédé lé ya ɓəi.","1In the third year of King Belshazzar’s reign, I, Daniel, had a vision, after the one that had already appeared to me."
LUK.7,1,1Loo gə́ gin taje nee lai gə́ Jeju ndoo koso-dəwje neelé gaŋg ŋgaji mba̰ ndá yeḛ ɔd aw Kapernawum.,"1When Jesus had finished saying all this to the people who were listening, he entered Capernaum."
2PE.3,1,"1Seḭ gə́ m’unda sí dan kəm’g lé aa ooje maktub njekɔm’g joo gə́ ma m’ndaŋg m’ar sí lé. Yeḛ gə́ kédé ləm, gə yeḛ gə́ ɓasinè ləm tɔ lé ma m’saŋg ne loo mba kɔs kudu sí yel ne gin kəmkàr lə sí","1Dear friends, this is now my second letter to you. I have written both of them as reminders to stimulate you to wholesome thinking."
HEB.5,1,"1Tɔgərɔ ya, ŋgɔ-njekinjanéməs gə́ rara kara deḛ d’ɔree mbuna dəwje’g mba karee nai gə dəwje rɔ Ala’g, mba karee mbo̰ nénojije gə nékoga-kaiyaje kar Ala.","1Every high priest is selected from among the people and is appointed to represent the people in matters related to God, to offer gifts and sacrifices for sins."
